4096 24576
3395 3321 1
3395 2125 10
3395 4070 4
3395 2449 6
3396 1269 7
3396 3132 1
3396 733 10
3396 120 3
3397 2009 7
3397 4013 5
3397 17 10
3397 2805 7
3397 2016 6
3397 3240 7
3397 2478 8
3397 3622 8
3397 1511 8
3397 1567 6
3398 2208 10
3398 2421 6
3398 3722 8
3398 2612 1
3398 1459 5
3398 863 6
3398 3812 10
3399 2234 2
3399 1230 7
3399 3000 2
3400 1165 9
3400 472 1
3400 2724 2
3400 18 1
3400 915 10
3401 3744 8
3401 2865 4
3401 520 1
3402 2297 9
3402 3469 8
3402 3748 6
3402 3301 8
3402 1674 6
3402 1260 4
3403 677 9
3403 2398 4
3403 3377 6
3403 1748 1
3404 2111 2
3404 2876 7
3404 3086 1
3404 1776 2
3405 3505 7
3405 2367 7
3405 3830 8
3406 3390 3
3406 2124 8
3406 3984 7
3406 2916 10
3406 2396 10
3407 1677 4
3407 3013 6
3407 3362 10
3407 1284 2
3407 3097 5
3408 2508 1
3408 2664 5
3408 721 5
3408 3878 2
3409 3689 9
3409 1648 7
3409 2708 4
3409 3937 7
3409 3415 10
3410 2761 3
3410 1848 4
3410 3019 4
3410 2555 3
3411 111 6
3411 3243 6
3411 3377 9
3411 1007 2
3411 3769 3
3412 75 1
3413 1195 8
3413 3968 1
3413 1205 5
3413 3756 2
3413 1689 7
3414 2596 7
3414 2909 10
3415 3807 2
3415 2871 6
3415 891 5
3415 3409 10
3415 1890 9
3416 3724 9
3416 3611 6
3416 1052 1
3416 1946 7
3416 1375 3
3416 3432 3
3416 3178 8
3417 2517 1
3417 3172 3
3417 3873 8
3417 1527 4
3418 1220 5
3418 85 6
3419 3112 7
3419 2539 6
3419 980 5
3419 1022 2
3419 1934 10
3419 58 10
3420 1859 7
3420 143 3
3420 706 2
3420 776 6
3420 4088 7
3421 2987 8
3421 1736 2
3421 501 7
3421 416 5
3422 3276 7
3422 77 7
3422 133 8
3422 3566 8
3422 3177 7
3422 587 3
3422 2859 10
3423 656 4
3423 2130 8
3423 2668 9
3423 1738 1
3423 2399 10
3423 2485 4
3423 3758 8
3423 1255 3
3424 2870 8
3424 3970 9
3425 2660 1
3425 2949 8
3425 582 10
3425 3207 2
3425 2460 6
3425 1037 2
3425 2300 8
3425 1438 4
3425 4064 2
3425 1513 3
3426 47 4
3426 494 6
3426 206 7
3426 1883 5
3426 1907 2
3427 736 4
3427 4037 3
3427 3008 7
3427 2975 10
3427 2136 4
3428 3351 1
3428 1895 4
3428 2824 5
3428 1546 8
3428 1755 6
3428 3513 5
3428 3462 5
3428 1907 3
3429 3329 5
3429 1296 3
3429 2762 9
3429 2642 9
3429 82 6
3429 2056 5
3429 3469 9
3429 605 6
3429 3834 3
3429 1662 8
3429 2204 5
3430 2231 7
3430 146 4
3430 2484 6
3430 3002 1
3430 1163 3
3431 624 6
3431 3993 2
3431 2431 3
3431 1430 9
3432 1017 7
3432 3450 2
3432 3416 3
3433 3215 4
3433 2245 4
3433 2873 1
3433 2984 9
3433 439 6
3433 1604 8
3434 2761 6
3434 3029 1
3434 3048 4
3434 1137 10
3434 1633 9
3434 227 4
3434 1271 2
3434 2495 4
3434 1169 9
3434 1108 9
3434 2174 10
3434 760 1
3435 1547 4
3435 3924 9
3435 604 7
3436 3079 6
3436 885 2
3436 2456 3
3436 1240 5
3436 1766 4
3436 1145 8
3436 2033 5
3436 243 9
3436 741 9
3436 1280 8
3436 268 7
3436 1348 10
3437 2468 6
3437 1947 2
3437 3334 6
3437 2374 8
3437 1100 3
3437 1003 2
3437 1812 1
3437 1689 7
3438 2109 2
3438 869 10
3438 2552 9
3438 2960 5
3439 2530 9
3439 1542 8
3439 136 1
3439 106 1
3439 3308 3
3439 3104 1
3439 618 8
3439 2468 3
3439 274 9
3439 2516 2
3440 2462 10
3440 167 9
3440 1544 3
3440 24 3
3440 3147 10
3440 1578 3
3440 1684 10
3440 1813 3
3441 5 1
3441 3684 4
3441 597 4
3442 14 4
3442 3326 2
3442 3728 1
3442 3867 3
3442 1580 3
3442 2587 10
3442 258 10
3443 669 1
3443 3150 1
3443 2015 7
3443 3335 4
3443 233 9
3443 2223 3
3444 1279 1
3444 2399 8
3444 1167 10
3444 764 6
3445 243 10
3445 3235 10
3445 2591 7
3445 1599 3
3445 359 9
3445 2827 4
3445 3682 1
3445 1980 8
3445 3899 7
3445 2449 1
3446 1698 3
3446 2179 4
3446 827 1
3446 725 10
3446 1837 9
3446 994 6
3446 1699 3
3447 2040 10
3447 1349 5
3447 3794 6
3447 1975 3
3447 899 9
3448 1515 2
3448 2600 10
3448 786 1
3448 1387 3
3449 2082 5
3449 3476 8
3449 821 6
3449 3768 2
3449 3541 4
3450 3394 9
3450 101 1
3450 1668 4
3450 3432 2
3450 1090 6
3450 2710 7
3450 2464 4
3450 783 4
3451 1648 6
3451 1163 6
3451 3060 8
3451 1299 8
3451 387 10
3451 3744 6
3452 86 1
3452 3529 8
3452 1085 2
3453 478 5
3453 2557 1
3453 1208 8
3453 3767 4
3453 3163 2
3453 3179 4
3453 2419 6
3453 4022 9
3453 945 6
3454 2826 7
3454 2412 3
3455 2783 7
3455 2515 10
3455 3818 5
3455 42 8
3455 2945 10
3455 659 2
3455 612 4
3456 2484 10
3456 507 4
3456 2027 10
3456 509 7
3457 1775 7
3457 219 10
3457 3733 5
3457 1724 3
3457 2606 3
3458 270 5
3458 3653 1
3458 446 9
3458 2719 7
3458 4095 9
3458 2103 8
3458 2007 6
3459 3257 7
3459 859 1
3459 3995 6
3459 2388 6
3459 1915 5
3459 3262 8
3459 2459 6
3459 2279 6
3460 3530 2
3460 2919 8
3460 2965 6
3460 34 2
3461 2017 5
3461 1253 7
3461 3971 4
3461 2495 7
3461 2716 9
3461 1389 4
3462 4077 1
3462 1104 4
3462 1028 4
3462 3428 5
3463 1546 4
3463 299 6
3463 3312 6
3463 1072 5
3463 2479 4
3463 2192 1
3463 2238 1
3463 3105 10
3464 1571 6
3464 1337 2
3464 2908 10
3464 1875 2
3464 1750 5
3464 401 7
3464 1336 1
3464 391 3
3465 2926 6
3465 1003 8
3465 4024 3
3465 3327 10
3466 1976 7
3466 83 7
3466 2317 4
3466 1943 9
3466 2391 3
3467 1602 2
3467 3199 10
3467 814 5
3467 1774 1
3467 3056 9
3467 3815 3
3467 1400 3
3468 646 5
3468 1686 4
3468 490 2
3468 2353 2
3469 277 3
3469 2074 9
3469 3402 8
3469 3429 9
3469 2517 5
3470 1931 5
3470 1980 8
3470 2791 1
3470 3549 2
3471 2698 4
3471 2777 6
3472 3019 4
3472 4079 9
3472 792 5
3472 1955 5
3472 3295 9
3472 1284 7
3472 3477 1
3472 1507 8
3473 1621 2
3473 392 2
3473 3275 7
3473 928 7
3473 2196 8
3473 303 3
3473 1769 5
3473 1724 1
3474 3960 1
3474 3209 6
3474 3037 1
3474 1241 10
3474 3146 4
3474 782 10
3474 2661 5
3474 2943 8
3474 3586 6
3474 340 9
3475 2135 7
3475 1911 9
3475 2699 6
3475 95 8
3475 3039 2
3475 2367 7
3475 2958 5
3476 3882 9
3476 3449 8
3476 243 10
3476 552 9
3476 2760 8
3476 2455 10
3476 3781 10
3477 947 3
3477 2362 3
3477 1366 5
3477 2659 1
3477 1249 6
3477 2635 6
3477 1623 7
3477 3472 1
3477 2849 5
3477 1229 4
3478 2687 10
3478 1355 2
3478 1584 9
3479 3270 2
3479 3116 9
3479 2472 2
3480 2153 9
3480 3907 7
3480 621 2
3480 3047 5
3480 3107 6
3480 3363 7
3480 3685 2
3480 1547 1
3480 979 7
3480 974 3
3481 2389 3
3481 2831 8
3481 2506 3
3481 1606 3
3482 1470 5
3482 1346 4
3482 591 10
3482 1795 1
3482 1332 7
3482 4040 6
3483 297 8
3483 1954 4
3483 3511 6
3483 1782 7
3483 1520 9
3483 2969 5
3483 2671 9
3484 3977 7
3484 2638 4
3484 3619 7
3484 786 3
3485 3257 3
3485 763 4
3485 2652 6
3485 155 10
3485 599 1
3485 3494 7
3485 552 3
3485 3219 3
3486 1255 3
3486 1876 6
3486 3060 1
3486 900 6
3486 2407 3
3487 1507 1
3487 792 8
3487 1845 10
3487 2111 2
3487 2230 5
3487 2385 6
3487 2740 6
3487 2447 9
3487 911 1
3487 2998 4
3487 1109 4
3487 869 5
3488 1662 6
3488 4048 9
3489 914 8
3489 2359 10
3489 216 6
3489 378 8
3489 2837 1
3489 3926 10
3489 3501 3
3490 3393 6
3490 4007 1
3490 1902 4
3491 3258 5
3491 538 4
3491 2889 5
3491 2581 8
3491 2136 9
3492 719 5
3492 2366 6
3492 1234 6
3493 2322 10
3493 3818 3
3493 1252 1
3493 1789 6
3493 1990 9
3493 2398 1
3493 1553 6
3493 2756 9
3494 473 1
3494 3485 7
3494 3505 6
3494 1284 3
3495 2581 5
3495 1242 6
3495 1747 1
3495 942 9
3495 1096 3
3495 1135 3
3495 1890 1
3496 1320 8
3496 1667 1
3496 1116 2
3496 3184 7
3496 939 9
3497 3598 3
3497 526 4
3497 1118 1
3497 1665 1
3498 1227 10
3498 1265 4
3498 3687 10
3498 2978 10
3498 2239 2
3498 815 3
3498 2967 7
3498 1659 8
3498 3103 4
3498 1883 1
3499 3833 8
3499 1532 7
3499 643 7
3499 617 3
3499 3370 8
3500 3932 8
3500 747 4
3500 2065 4
3500 3693 10
3500 2748 8
3500 2243 1
3500 1536 4
3500 3248 9
3500 1416 4
3500 3548 5
3501 2847 3
3501 2237 4
3501 1162 6
3501 3825 5
3501 2114 10
3501 3252 6
3501 1964 9
3501 3489 3
3501 562 8
3501 202 1
3502 1575 3
3502 200 2
3502 3315 9
3502 1280 3
3502 2739 3
3502 1078 7
3503 3897 2
3503 1554 5
3503 1255 7
3504 1343 4
3504 1977 5
3504 1749 6
3504 2750 3
3504 2046 9
3504 3983 10
3505 3405 7
3505 922 5
3505 1938 2
3505 3494 6
3506 3635 2
3506 3980 3
3506 2397 8
3506 3953 1
3506 60 7
3507 1387 6
3507 362 3
3507 2219 2
3507 1653 10
3507 1805 10
3507 3002 8
3507 2108 6
3507 3855 7
3508 171 5
3508 3775 4
3508 1388 4
3508 709 4
3509 699 10
3509 1828 5
3509 3516 8
3509 312 4
3509 2154 10
3509 2842 7
3509 1965 3
3510 1431 9
3510 1067 8
3510 3379 9
3510 3313 4
3510 1866 9
3511 886 3
3511 3556 9
3511 3018 10
3511 179 8
3511 3483 6
3511 2181 7
3511 265 8
3511 2894 4
3511 760 9
3511 112 6
3512 2990 9
3512 850 4
3512 2042 10
3512 3815 5
3512 2783 10
3512 675 3
3512 2881 8
3513 677 6
3513 1226 4
3513 3428 5
3513 359 5
3513 579 3
3513 1254 6
3513 1816 6
3513 570 7
3513 3744 4
3513 44 9
3514 3334 5
3514 3261 8
3514 1909 6
3515 2931 1
3515 1659 3
3515 492 7
3515 1073 4
3515 887 2
3515 841 2
3515 2602 2
3516 3509 8
3516 603 10
3516 1714 4
3516 1821 3
3516 809 9
3517 224 1
3517 3666 3
3517 3812 6
3517 3970 3
3517 3649 6
3517 50 3
3517 3019 4
3517 337 5
3517 2172 7
3517 1856 3
3517 3381 3
3517 2345 5
3518 2569 8
3518 1495 1
3518 143 4
3518 822 3
3518 1152 4
3518 325 6
3518 1158 4
3518 969 1
3519 2245 7
3519 4003 2
3519 1184 8
3519 1384 7
3520 2700 5
3520 638 2
3520 2678 5
3520 318 9
3520 285 4
3521 266 6
3521 4054 4
3522 2122 6
3522 2459 1
3522 3677 8
3522 2581 6
3522 1368 8
3522 2160 3
3522 3780 4
3522 620 1
3522 2793 4
3522 457 7
3523 3707 3
3523 857 5
3523 2506 9
3524 99 10
3524 1180 9
3524 2180 9
3524 1890 7
3525 4050 3
3525 1183 5
3525 2802 1
3525 3624 2
3525 1006 6
3526 2492 5
3526 1166 5
3526 3142 7
3526 543 7
3527 2801 3
3527 2949 10
3527 1413 8
3527 2872 6
3527 2388 10
3527 1403 6
3527 2665 8
3527 2479 9
3527 3318 7
3528 110 8
3528 3980 6
3528 738 10
3528 3142 10
3529 1171 10
3529 790 10
3529 3130 10
3529 964 8
3529 606 8
3529 2039 1
3529 3452 8
3530 1297 5
3530 3460 2
3530 3782 6
3530 1166 9
3530 4016 10
3530 2143 1
3530 4041 10
3531 2028 9
3531 3978 6
3531 3559 7
3531 1250 5
3531 2541 9
3531 2820 7
3532 1870 1
3533 560 3
3533 819 7
3533 1609 7
3533 2502 9
3533 390 10
3533 1708 3
3533 118 1
3533 521 6
3533 3816 6
3534 3859 4
3534 1345 6
3534 2919 9
3534 2643 7
3534 1412 5
3534 1989 10
3534 2703 6
3535 2515 1
3535 2868 3
3535 3693 7
3535 455 7
3535 1093 2
3535 2679 2
3535 2363 9
3535 3000 1
3535 2765 5
3535 290 7
3536 1684 7
3536 3626 6
3536 3971 5
3536 1148 6
3537 2333 3
3537 747 9
3537 2110 2
3537 3879 6
3537 2762 9
3538 2628 2
3538 1588 3
3538 1640 5
3538 2527 8
3538 1003 6
3538 3761 8
3539 2203 1
3539 941 5
3539 1764 10
3539 1998 7
3539 1486 5
3540 1778 9
3540 1418 6
3540 337 1
3540 3546 9
3541 362 5
3541 2899 7
3541 3449 4
3541 3803 8
3542 950 7
3542 1249 8
3542 2378 9
3542 99 10
3542 1556 4
3543 2744 2
3543 3619 2
3543 2238 9
3543 3069 9
3543 3224 7
3543 1837 7
3544 2342 1
3544 1946 9
3544 4086 6
3544 1742 9
3544 1820 1
3544 1183 10
3544 1308 4
3544 3928 6
3544 1287 9
3544 3580 8
3544 44 1
3545 2977 6
3545 1350 9
3545 1425 7
3545 1066 2
3545 2408 9
3545 1575 2
3545 2153 5
3546 3102 4
3546 135 9
3546 2758 3
3546 3540 9
3546 2125 2
3546 3796 5
3546 1795 4
3547 2676 8
3547 2096 10
3547 1415 9
3547 1715 7
3547 698 4
3547 3273 7
3547 1510 4
3547 2942 7
3547 2997 9
3547 2941 7
3548 2202 3
3548 4062 10
3548 590 1
3548 3500 5
3548 627 10
3549 2489 2
3549 581 3
3549 1042 8
3549 1675 6
3549 43 7
3549 131 2
3549 3194 2
3549 819 4
3549 1607 7
3549 3809 1
3549 2648 8
3549 3470 2
3549 2942 9
3550 2001 5
3550 1924 7
3550 3722 5
3550 222 9
3550 3344 5
3550 3909 2
3550 2361 2
3550 2594 4
3550 1451 9
3550 3194 6
3551 1582 4
3551 120 9
3551 2885 1
3552 2690 5
3552 1055 3
3552 2236 2
3552 3249 2
3552 1360 7
3553 2533 9
3553 1395 8
3553 3741 7
3553 1236 4
3553 2317 1
3553 1469 10
3553 3676 5
3553 1420 7
3553 1500 5
3554 2717 6
3554 2934 2
3554 2777 9
3554 1271 6
3554 1889 1
3554 1360 4
3555 1969 2
3555 1 8
3555 1097 2
3555 285 2
3555 3900 9
3555 98 6
3555 2889 8
3555 1734 3
3555 1370 4
3555 3999 2
3555 2008 2
3556 3511 9
3556 978 6
3556 3747 7
3556 1106 8
3556 804 3
3556 2414 6
3556 1744 1
3556 3141 4
3557 2357 5
3557 2289 7
3557 628 6
3558 2054 3
3558 1367 8
3558 1695 2
3559 4061 4
3559 1786 5
3559 3531 7
3559 33 5
3559 742 1
3559 2882 7
3559 2326 9
3559 3730 8
3559 2581 5
3559 309 10
3559 1523 5
3559 2461 9
3560 1090 10
3560 245 9
3560 1961 8
3560 3826 4
3560 54 4
3560 1745 10
3560 505 6
3561 2734 4
3561 2879 7
3561 1429 9
3561 1780 10
3561 3763 8
3562 2085 2
3562 3185 5
3562 2030 3
3562 2534 4
3562 919 4
3562 2008 5
3563 2816 5
3563 27 10
3563 416 3
3563 2021 5
3564 243 10
3564 40 8
3564 2354 7
3564 1027 7
3564 4095 2
3564 2714 8
3564 470 10
3565 588 4
3565 772 2
3565 3791 7
3565 3294 5
3565 835 5
3565 449 8
3565 3746 3
3566 3762 4
3566 1143 1
3566 3125 7
3566 3422 8
3566 1590 4
3566 685 9
3567 4014 7
3567 1522 1
3567 2477 1
3568 214 7
3568 1584 3
3568 519 8
3568 906 5
3568 1375 1
3568 1575 2
3568 893 9
3568 3991 2
3569 4075 3
3569 2622 7
3569 153 7
3569 3756 6
3569 3697 7
3569 1795 10
3570 595 8
3570 629 9
3570 2880 9
3570 1810 5
3570 588 8
3571 2662 2
3571 1139 10
3571 569 5
3571 1782 2
3571 3787 7
3572 3767 1
3572 1391 3
3572 627 8
3572 2146 8
3572 2783 6
3572 2053 9
3573 1052 3
3573 1296 7
3573 634 10
3573 705 6
3573 2795 4
3573 2854 2
3574 1760 1
3574 3363 10
3574 1466 5
3574 56 5
3574 851 1
3574 2764 7
3575 1497 3
3575 1736 5
3575 1941 6
3575 2446 10
3575 241 2
3575 229 10
3576 3804 6
3576 3108 5
3576 1487 9
3576 3061 1
3576 858 5
3576 2141 9
3576 2349 4
3576 3767 9
3576 1256 4
3577 1550 6
3577 3940 3
3577 1370 8
3577 1105 10
3577 3710 8
3577 1315 6
3578 2278 9
3578 997 2
3578 214 7
3578 2548 6
3578 2822 7
3578 1375 9
3578 2782 7
3578 3766 9
3578 581 7
3578 876 5
3578 3832 4
3578 2883 5
3579 2986 7
3579 4065 7
3579 3648 8
3579 145 1
3579 1937 4
3580 4011 3
3580 1086 10
3580 3544 8
3581 1886 10
3581 237 7
3581 3133 2
3581 364 3
3581 819 1
3581 781 5
3581 2542 5
3582 2604 7
3582 2559 6
3582 3899 10
3582 3298 2
3582 966 5
3582 395 9
3582 3784 1
3582 4078 8
3582 2710 3
3583 4042 7
3583 3175 10
3583 2684 9
3583 3774 7
3583 383 2
3583 3091 6
3583 4046 1
3583 3959 8
3583 3781 1
3584 2175 6
3584 740 6
3584 411 5
3584 1898 6
3584 2382 8
3584 547 8
3584 3019 3
3584 523 6
3584 283 9
3584 3178 3
3585 1883 7
3585 2690 1
3585 3197 8
3585 1920 4
3585 146 7
3586 3725 7
3586 1329 2
3586 917 9
3586 1706 7
3586 3474 6
3587 1181 6
3587 2814 4
3587 3708 7
3587 1462 4
3587 878 7
3587 269 4
3587 3182 2
3587 2670 3
3588 2691 10
3588 2122 9
3588 2636 7
3588 1210 10
3588 3383 4
3588 1149 2
3589 653 3
3589 1396 1
3589 2248 5
3589 3643 1
3590 1201 2
3590 2968 5
3591 2970 8
3591 175 5
3591 1271 10
3591 2576 10
3591 2053 1
3592 1152 4
3592 2494 4
3592 1518 8
3592 3679 3
3593 41 9
3593 948 3
3593 3693 10
3593 140 9
3594 1344 2
3594 4017 4
3594 1112 4
3594 1346 7
3594 715 6
3594 2235 3
3595 775 5
3595 3889 4
3595 366 5
3595 1064 2
3595 890 10
3595 2363 3
3595 3281 4
3595 1309 10
3595 3842 9
3595 2127 1
3595 1367 5
3596 1636 1
3596 3201 9
3596 823 4
3596 708 9
3596 1983 9
3596 1512 3
3597 2129 2
3597 501 7
3597 1491 6
3597 3694 4
3597 2763 10
3597 2142 8
3598 4078 10
3598 3497 3
3598 880 2
3598 2604 7
3598 3884 5
3598 336 2
3599 2806 2
3599 1601 10
3599 1318 8
3599 189 1
3599 3017 6
3599 2059 10
3599 53 9
3599 340 1
3599 804 1
3599 508 9
3599 2675 10
3600 2330 8
3600 3161 10
3600 2351 5
3601 1687 1
3601 1371 3
3601 2029 5
3601 2386 6
3602 131 3
3602 986 10
3602 666 5
3603 2479 2
3603 3762 3
3603 1889 6
3603 120 8
3603 171 10
3603 2181 7
3604 2300 7
3604 1117 2
3604 3836 3
3604 1859 9
3604 2446 2
3604 842 5
3604 2529 2
3605 1749 4
3605 1705 8
3605 757 7
3606 664 6
3606 3193 2
3606 82 3
3606 1006 9
3606 2332 1
3606 3011 5
3606 4090 7
3606 2689 7
3607 1373 4
3607 2161 4
3607 3314 10
3607 1193 5
3607 1015 8
3607 2770 7
3607 2225 6
3608 621 5
3608 128 4
3608 137 7
3608 2432 6
3608 2231 2
3608 2693 3
3608 1964 9
3608 654 4
3608 943 10
3609 995 8
3609 2439 7
3609 2169 6
3609 662 5
3610 832 7
3610 1131 1
3610 1045 5
3610 3220 9
3610 506 2
3610 2067 4
3610 915 7
3611 658 6
3611 3416 6
3611 1950 8
3611 2760 3
3611 2297 7
3611 4051 10
3611 1467 1
3611 2248 2
3612 2795 2
3612 1615 9
3612 772 4
3612 3245 4
3612 288 7
3612 834 5
3612 3795 4
3612 2689 2
3613 2726 3
3613 2606 10
3613 1767 5
3613 72 10
3614 2680 4
3614 2656 4
3614 2325 6
3614 3643 8
3615 3035 8
3615 1738 8
3616 684 3
3616 3832 8
3616 3728 1
3616 2275 10
3616 3107 10
3616 685 3
3617 3846 4
3617 1982 3
3617 1690 1
3617 2032 6
3617 1210 8
3617 1781 2
3618 3382 2
3618 2247 1
3618 690 1
3618 3735 1
3618 1611 1
3619 2958 1
3619 3543 2
3619 3484 7
3619 3383 4
3619 1395 1
3620 2098 9
3620 1474 5
3620 89 6
3620 509 7
3620 1644 4
3620 600 8
3620 462 10
3620 59 4
3621 946 6
3621 2324 6
3621 2871 1
3621 996 6
3621 1638 2
3621 323 7
3622 3103 6
3622 2134 7
3622 1541 5
3622 2401 4
3622 1727 6
3622 3397 8
3623 1731 5
3623 3671 1
3623 3651 8
3623 3635 6
3624 2892 2
3624 2833 8
3624 2641 8
3624 3525 2
3625 3738 2
3625 3686 10
3625 3111 2
3626 278 4
3626 1384 10
3626 548 3
3626 3772 7
3626 3536 6
3626 481 5
3626 3748 10
3626 4052 7
3626 572 7
3626 2653 7
3626 3797 4
3626 3867 10
3627 1799 1
3627 2206 3
3627 1947 4
3627 870 4
3627 1611 6
3627 2400 6
3628 438 10
3628 2292 2
3628 2975 2
3628 2863 3
3628 3747 10
3628 3738 2
3628 1865 4
3628 2427 6
3628 3084 6
3629 4044 4
3629 1387 6
3629 3262 1
3629 693 7
3629 1125 10
3630 797 5
3630 1355 9
3630 957 6
3630 3781 10
3630 2182 1
3630 1077 10
3631 70 9
3631 930 7
3631 3118 5
3631 1067 2
3631 926 7
3632 3068 5
3632 2984 3
3632 2713 7
3632 3882 1
3632 3359 4
3632 2119 6
3633 692 10
3633 3093 10
3633 3144 3
3633 1783 10
3633 2775 8
3633 732 5
3633 2138 4
3633 291 5
3633 830 8
3633 3752 5
3633 3154 7
3633 613 10
3634 1945 10
3634 1703 7
3634 3138 4
3634 3954 8
3634 3963 5
3635 1989 6
3635 3506 2
3635 2544 8
3635 556 8
3635 3623 6
3635 1378 1
3636 1324 9
3636 21 6
3636 164 10
3636 1064 8
3637 1277 5
3637 3024 2
3637 3754 8
3637 2917 2
3637 3126 10
3637 2715 9
3637 50 3
3637 495 2
3638 2961 1
3638 921 3
3638 2361 7
3639 43 8
3639 2014 10
3639 568 3
3640 2542 1
3640 1475 2
3640 2515 10
3640 2829 4
3640 672 9
3640 3836 1
3641 607 4
3641 744 8
3641 2107 7
3641 3118 8
3641 885 10
3641 800 10
3641 1649 8
3642 772 2
3642 3713 10
3642 2800 7
3642 1421 9
3642 2111 1
3643 367 3
3643 1137 4
3643 2645 10
3643 1226 4
3643 1095 8
3643 3364 10
3643 2810 8
3643 3614 8
3643 767 4
3643 3589 1
3643 340 5
3644 2647 5
3644 3762 7
3644 2526 6
3644 844 2
3644 2353 10
3644 1499 2
3644 1824 8
3645 4043 8
3645 1580 9
3645 2023 8
3646 581 7
3646 2697 9
3646 3806 7
3646 3330 2
3646 2796 4
3646 106 7
3647 1667 6
3647 3121 9
3647 491 8
3647 1080 6
3647 959 9
3647 961 2
3647 3875 9
3647 1256 4
3647 2327 2
3648 3024 5
3648 3579 8
3648 635 1
3648 4051 8
3648 364 9
3648 737 5
3648 1404 5
3648 3039 4
3649 1559 5
3649 3169 3
3649 3517 6
3649 2128 4
3649 3883 4
3649 1955 1
3650 983 4
3650 1682 3
3650 2348 3
3650 445 9
3651 949 1
3651 1529 1
3651 3623 8
3651 836 1
3651 464 6
3652 2192 2
3652 3156 2
3652 2592 10
3652 648 6
3652 763 6
3652 1012 3
3653 3458 1
3653 3242 4
3653 2700 1
3653 3724 10
3653 3058 10
3653 432 3
3653 2621 10
3653 1386 1
3653 3954 8
3654 713 3
3654 3324 5
3654 3680 9
3655 3210 9
3655 3257 4
3655 2281 4
3655 2674 1
3655 3355 8
3656 3129 1
3656 1323 3
3656 3924 10
3656 337 6
3657 1993 4
3657 1410 5
3657 3095 2
3657 3873 10
3657 3867 4
3658 3841 9
3658 1699 9
3658 2316 7
3658 2441 1
3658 1398 5
3658 1372 8
3658 3995 4
3658 2726 7
3659 861 9
3659 1707 7
3659 3939 10
3659 776 1
3659 1101 9
3659 2112 6
3660 2337 1
3660 1129 3
3660 109 1
3661 2993 5
3661 1271 7
3661 1855 5
3661 1510 6
3661 2564 9
3662 1272 1
3662 2118 5
3662 746 5
3662 598 6
3662 1460 1
3662 3752 4
3663 2891 2
3663 841 9
3663 2446 10
3663 1140 10
3663 540 1
3664 3855 5
3664 2087 4
3664 2580 2
3664 1335 2
3664 1649 7
3665 4039 5
3665 3382 10
3665 477 10
3665 1215 5
3665 2158 1
3665 1163 9
3665 614 8
3666 3517 3
3666 2429 3
3666 3744 5
3666 342 9
3666 3027 1
3666 2399 6
3666 3211 4
3667 917 8
3667 513 10
3667 1910 1
3667 2413 1
3668 25 9
3668 605 7
3668 689 7
3668 273 9
3668 2299 8
3668 720 2
3668 1356 4
3668 1476 8
3669 3038 8
3669 1046 1
3669 638 5
3669 3954 7
3670 3113 5
3670 2904 3
3670 2826 7
3670 366 2
3670 1060 1
3670 3101 4
3671 3623 1
3671 1046 6
3671 1648 8
3672 2319 10
3672 2580 7
3672 2740 7
3672 2132 8
3672 77 8
3672 1541 7
3672 431 1
3672 2630 6
3672 1872 7
3673 1048 9
3673 3717 2
3673 1889 7
3673 2224 4
3673 1570 1
3673 3920 3
3674 2350 1
3674 1044 10
3674 873 9
3674 1551 10
3674 3882 1
3675 2499 2
3675 2603 6
3675 2066 10
3675 843 8
3675 3173 1
3675 2002 7
3676 1935 3
3676 1349 6
3676 2279 9
3676 3933 8
3676 4052 6
3676 1380 3
3676 3553 5
3676 3262 1
3676 1718 10
3677 2127 5
3677 3522 8
3677 218 2
3677 3081 6
3677 2212 8
3677 1414 4
3677 217 6
3677 3319 10
3678 4093 9
3678 60 2
3679 1841 9
3679 2929 3
3679 465 2
3679 3793 6
3679 1815 6
3679 3592 3
3679 649 1
3680 1222 9
3680 3654 9
3680 1126 9
3681 1883 3
3681 2413 6
3681 3066 10
3681 784 2
3681 403 6
3682 2530 8
3682 2289 4
3682 3445 1
3683 3904 1
3683 1237 6
3683 1146 4
3683 2062 10
3683 1773 2
3683 483 7
3683 389 10
3684 3913 9
3684 3234 4
3684 2214 5
3684 3441 4
3684 3730 3
3684 1729 5
3684 20 3
3684 1698 6
3684 2113 1
3684 2545 9
3685 1532 9
3685 3480 2
3685 3967 10
3686 202 1
3686 3625 10
3687 906 1
3687 2771 9
3687 1194 4
3687 3498 10
3687 2758 2
3688 1058 1
3688 2733 3
3688 1833 8
3688 3340 8
3688 2451 3
3688 597 8
3689 3409 9
3689 3920 5
3689 2411 4
3689 3056 6
3690 181 9
3690 2203 2
3690 893 2
3690 2040 9
3690 1594 1
3691 1887 6
3691 2415 7
3691 2968 8
3691 1160 4
3691 54 1
3691 2270 7
3691 3801 8
3692 3270 4
3692 2981 6
3692 1512 6
3692 2325 6
3693 2816 3
3693 3150 7
3693 4048 2
3693 2805 8
3693 3535 7
3693 3593 10
3693 3500 10
3693 3281 2
3694 1360 10
3694 3597 4
3694 2721 4
3694 343 10
3695 258 4
3695 1255 9
3695 1939 8
3695 2824 1
3695 1726 3
3695 3129 7
3695 2754 1
3695 1694 2
3695 1952 8
3695 4061 2
3696 89 3
3696 1078 9
3696 2207 1
3696 771 4
3697 3160 6
3697 2529 10
